,UF,acesso_a_Internet,Renda_per_capita
83345,RJ,sim,634.0
83346,RJ,não,175.0
83347,RJ,sim,198.0
83348,RJ,não,131.0
83349,RJ,não,184.0
83350,RJ,não,124.0
83351,RJ,não,500.0
83352,RJ,sim,575.0
83353,RJ,não,1260.0
83354,RJ,não,71.0
83355,RJ,sim,366.0
83356,RJ,não,394.0
83357,RJ,não,525.0
83358,RJ,sim,317.0
83359,RJ,não,1350.0
83362,RJ,não,397.0
83364,RJ,não,1460.0
83365,RJ,sim,377.0
83366,RJ,sim,437.0
83367,RJ,não,572.0
83368,RJ,não,424.0
83369,RJ,não,200.0
83370,RJ,não,788.0
83372,RJ,não,377.0
83373,RJ,não,157.0
83374,RJ,sim,771.0
83375,RJ,sim,613.0
83376,RJ,não,156.0
83377,RJ,sim,700.0
83379,RJ,sim,572.0
83380,RJ,não,197.0
83381,RJ,não,400.0
83382,RJ,não,800.0
83383,RJ,sim,655.0
83389,RJ,sim,1447.0
83392,RJ,sim,1194.0
83393,RJ,não,390.0
83394,RJ,não,260.0
83395,RJ,não,788.0
83396,RJ,não,780.0
83399,RJ,não,522.0
83400,RJ,sim,900.0
83402,RJ,não,119.0
83404,RJ,sim,230.0
83405,RJ,não,400.0
83406,RJ,não,400.0
83407,RJ,sim,970.0
83408,RJ,sim,1000.0
83411,RJ,sim,562.0
83412,RJ,não,77.0
83413,RJ,não,700.0
83414,RJ,não,726.0
83415,RJ,sim,36.0
83417,RJ,não,629.0
83420,RJ,sim,394.0
83421,RJ,sim,354.0
83422,RJ,não,220.0
83423,RJ,sim,5000.0
83433,RJ,sim,1666.0
83437,RJ,não,408.0
83438,RJ,não,788.0
83439,RJ,sim,250.0
83441,RJ,não,390.0
83442,RJ,não,833.0
83443,RJ,sim,373.0
83444,RJ,sim,775.0
83445,RJ,não,500.0
83446,RJ,não,585.0
83447,RJ,sim,364.0
83448,RJ,sim,745.0
83449,RJ,sim,780.0
83450,RJ,não,195.0
83451,RJ,sim,733.0
83452,RJ,sim,225.0
83455,RJ,não,788.0
83456,RJ,não,337.0
83457,RJ,não,200.0
83459,RJ,não,262.0
83461,RJ,sim,643.0
83462,RJ,não,390.0
83463,RJ,não,700.0
83464,RJ,sim,360.0
83465,RJ,não,1000.0
83466,RJ,sim,275.0
83467,RJ,sim,228.0
83468,RJ,sim,733.0
83469,RJ,sim,400.0
83470,RJ,sim,771.0
83471,RJ,sim,2333.0
83472,RJ,não,788.0
83473,RJ,não,262.0
83475,RJ,não,2130.0
83476,RJ,sim,1037.0
83478,RJ,sim,633.0
83480,RJ,não,262.0
83482,RJ,não,1000.0
83483,RJ,sim,776.0
83486,RJ,não,394.0
83487,RJ,não,359.0
83488,RJ,não,1000.0
83489,RJ,não,808.0
83490,RJ,sim,223.0
83491,RJ,sim,700.0
83492,RJ,sim,888.0
83494,RJ,sim,344.0
83497,RJ,sim,1225.0
83498,RJ,não,1238.0
83501,RJ,não,500.0
83502,RJ,não,788.0
83504,RJ,não,988.0
83505,RJ,sim,497.0
83507,RJ,sim,500.0
83508,RJ,não,1333.0
83509,RJ,sim,1544.0
83511,RJ,não,394.0
83512,RJ,não,697.0
83513,RJ,sim,750.0
83514,RJ,não,1287.0
83515,RJ,sim,850.0
83516,RJ,não,1000.0
83517,RJ,não,1000.0
83518,RJ,não,788.0
83520,RJ,não,788.0
83521,RJ,sim,900.0
83522,RJ,não,788.0
83523,RJ,não,600.0
83524,RJ,sim,1603.0
83526,RJ,não,788.0
83527,RJ,sim,173.0
83528,RJ,não,157.0
83530,RJ,não,300.0
83531,RJ,não,450.0
83533,RJ,não,900.0
83534,RJ,não,470.0
83535,RJ,não,1200.0
83537,RJ,sim,650.0
83538,RJ,não,546.0
83539,RJ,sim,1500.0
83543,RJ,não,800.0
83547,RJ,não,262.0
83550,RJ,não,1500.0
83551,RJ,não,788.0
83553,RJ,não,788.0
83555,RJ,não,394.0
83557,RJ,não,788.0
83560,RJ,sim,700.0
83561,RJ,sim,1577.0
83562,RJ,não,788.0
83563,RJ,sim,471.0
83564,RJ,não,950.0
83565,RJ,sim,1696.0
83566,RJ,sim,600.0
83567,RJ,sim,1250.0
83568,RJ,sim,2133.0
83570,RJ,não,394.0
83571,RJ,sim,3000.0
83572,RJ,sim,1300.0
83573,RJ,não,7880.0
83574,RJ,sim,600.0
83575,RJ,sim,822.0
83576,RJ,não,1182.0
83577,RJ,sim,4000.0
83578,RJ,não,1576.0
83579,RJ,sim,733.0
83581,RJ,não,2000.0
83582,RJ,não,1575.0
83583,RJ,sim,625.0
83584,RJ,não,500.0
83585,RJ,não,844.0
83586,RJ,não,480.0
83587,RJ,não,394.0
83588,RJ,sim,647.0
83589,RJ,sim,315.0
83590,RJ,sim,789.0
83591,RJ,sim,600.0
83592,RJ,não,1050.0
83594,RJ,não,365.0
83595,RJ,não,788.0
83596,RJ,não,1819.0
83597,RJ,sim,870.0
83599,RJ,não,197.0
83600,RJ,não,250.0
83601,RJ,não,125.0
83602,RJ,não,300.0
83603,RJ,sim,1179.0
83604,RJ,não,800.0
83605,RJ,não,400.0
83607,RJ,não,350.0
83608,RJ,sim,1033.0
83609,RJ,não,1000.0
83611,RJ,não,326.0
83612,RJ,sim,505.0
83613,RJ,sim,1550.0
83614,RJ,não,262.0
83615,RJ,não,394.0
83616,RJ,não,197.0
83617,RJ,sim,800.0
83618,RJ,sim,56.0
83619,RJ,sim,777.0
83621,RJ,não,675.0
83623,RJ,não,990.0
83624,RJ,não,657.0
83625,RJ,não,350.0
83626,RJ,não,79.0
83627,RJ,não,788.0
83628,RJ,não,300.0
83630,RJ,não,491.0
83632,RJ,não,500.0
83633,RJ,não,762.0
83634,RJ,não,1020.0
83635,RJ,não,780.0
83636,RJ,não,780.0
83638,RJ,sim,1166.0
83639,RJ,não,1200.0
83640,RJ,não,844.0
83641,RJ,sim,825.0
83643,RJ,não,1000.0
83644,RJ,sim,1000.0
83646,RJ,sim,2890.0
83647,RJ,sim,2500.0
83648,RJ,sim,1750.0
83649,RJ,sim,1166.0
83650,RJ,sim,2000.0
83651,RJ,sim,2900.0
83652,RJ,sim,2750.0
83653,RJ,não,644.0
83656,RJ,sim,1100.0
83657,RJ,sim,2133.0
83659,RJ,sim,1250.0
83660,RJ,não,1600.0
83661,RJ,sim,2833.0
83663,RJ,sim,375.0
83667,RJ,sim,850.0
83668,RJ,sim,228.0
83669,RJ,sim,333.0
83670,RJ,sim,197.0
83671,RJ,não,137.0
83672,RJ,sim,262.0
83673,RJ,não,450.0
83674,RJ,não,1103.0
83675,RJ,não,504.0
83676,RJ,não,894.0
83678,RJ,sim,1025.0
83679,RJ,sim,1166.0
83680,RJ,sim,394.0
83681,RJ,sim,1200.0
83682,RJ,não,762.0
83683,RJ,sim,1325.0
83684,RJ,sim,459.0
83685,RJ,sim,400.0
83686,RJ,não,500.0
83687,RJ,sim,1788.0
83688,RJ,não,1500.0
83690,RJ,sim,2500.0
83693,RJ,não,1500.0
83694,RJ,não,788.0
83695,RJ,não,600.0
83696,RJ,não,3152.0
83697,RJ,não,858.0
83698,RJ,não,788.0
83699,RJ,sim,788.0
83700,RJ,sim,788.0
83701,RJ,sim,3150.0
83702,RJ,sim,1576.0
83703,RJ,sim,771.0
83704,RJ,sim,1300.0
83705,RJ,sim,349.0
83706,RJ,sim,985.0
83707,RJ,sim,550.0
83708,RJ,não,788.0
83709,RJ,não,788.0
83710,RJ,sim,1888.0
83711,RJ,não,600.0
83712,RJ,não,550.0
83713,RJ,sim,1000.0
83714,RJ,sim,1500.0
83715,RJ,não,788.0
83716,RJ,não,750.0
83717,RJ,sim,556.0
83718,RJ,não,844.0
83719,RJ,não,1600.0
83720,RJ,não,300.0
83721,RJ,sim,500.0
83722,RJ,não,350.0
83723,RJ,não,788.0
83724,RJ,não,400.0
83725,RJ,não,375.0
83726,RJ,não,788.0
83727,RJ,sim,359.0
83728,RJ,não,750.0
83729,RJ,sim,2500.0
83730,RJ,sim,778.0
83731,RJ,sim,1576.0
83732,RJ,não,852.0
83733,RJ,não,788.0
83734,RJ,não,1400.0
83735,RJ,sim,1773.0
83736,RJ,não,1589.0
83737,RJ,sim,1466.0
83738,RJ,sim,1472.0
83739,RJ,não,2500.0
83740,RJ,sim,562.0
83741,RJ,não,994.0
83742,RJ,sim,2288.0
83743,RJ,sim,2066.0
83744,RJ,sim,1466.0
83745,RJ,sim,666.0
83746,RJ,sim,1050.0
83747,RJ,não,475.0
83749,RJ,sim,331.0
83750,RJ,sim,600.0
83751,RJ,sim,381.0
83752,RJ,não,788.0
83753,RJ,sim,942.0
83754,RJ,sim,2550.0
83757,RJ,não,1300.0
83758,RJ,sim,400.0
83759,RJ,não,300.0
83760,RJ,não,500.0
83761,RJ,sim,788.0
83762,RJ,não,514.0
83763,RJ,sim,1576.0
83764,RJ,sim,433.0
83765,RJ,não,788.0
83766,RJ,sim,487.0
83767,RJ,não,788.0
83768,RJ,sim,100.0
83769,RJ,sim,533.0
83771,RJ,não,788.0
83772,RJ,não,1150.0
83773,RJ,não,750.0
83774,RJ,sim,450.0
83775,RJ,sim,900.0
83776,RJ,sim,420.0
83777,RJ,não,333.0
83778,RJ,sim,3000.0
83779,RJ,não,1600.0
83780,RJ,sim,333.0
83781,RJ,não,788.0
83782,RJ,não,1500.0
83783,RJ,sim,500.0
83784,RJ,sim,1500.0
83785,RJ,sim,1500.0
83786,RJ,não,1000.0
83787,RJ,sim,600.0
83788,RJ,sim,900.0
83790,RJ,não,1300.0
83791,RJ,não,1750.0
83792,RJ,sim,900.0
83793,RJ,não,1750.0
83794,RJ,sim,1600.0
83796,RJ,não,900.0
83797,RJ,não,750.0
83798,RJ,sim,750.0
83799,RJ,sim,881.0
83800,RJ,não,788.0
83801,RJ,não,788.0
83802,RJ,não,65.0
83803,RJ,não,750.0
83804,RJ,sim,666.0
83805,RJ,sim,2500.0
83806,RJ,sim,394.0
83807,RJ,sim,375.0
83808,RJ,não,562.0
83809,RJ,sim,394.0
83810,RJ,não,1094.0
83811,RJ,não,1200.0
83812,RJ,sim,239.0
83813,RJ,não,1062.0
83814,RJ,sim,500.0
83815,RJ,não,1000.0
83816,RJ,não,788.0
83818,RJ,não,300.0
83819,RJ,sim,715.0
83820,RJ,não,200.0
83821,RJ,não,850.0
83822,RJ,não,633.0
83823,RJ,sim,352.0
83824,RJ,não,460.0
83825,RJ,não,117.0
83826,RJ,não,990.0
83827,RJ,não,1000.0
83828,RJ,não,900.0
83829,RJ,não,788.0
83830,RJ,sim,421.0
83831,RJ,sim,525.0
83832,RJ,não,788.0
83833,RJ,não,788.0
83834,RJ,sim,788.0
83835,RJ,sim,496.0
83836,RJ,sim,666.0
83837,RJ,sim,694.0
83838,RJ,não,894.0
83839,RJ,sim,250.0
83840,RJ,sim,1356.0
83841,RJ,não,944.0
83842,RJ,sim,762.0
83843,RJ,sim,1433.0
83844,RJ,sim,1450.0
83845,RJ,sim,450.0
83846,RJ,não,266.0
83847,RJ,sim,350.0
83848,RJ,sim,594.0
83849,RJ,não,1000.0
83850,RJ,não,850.0
83851,RJ,não,400.0
83852,RJ,não,1083.0
83853,RJ,sim,925.0
83854,RJ,não,1500.0
83855,RJ,não,583.0
83856,RJ,não,179.0
83857,RJ,sim,1466.0
83858,RJ,não,500.0
83859,RJ,sim,840.0
83860,RJ,não,800.0
83861,RJ,sim,400.0
83862,RJ,não,900.0
83863,RJ,não,600.0
83864,RJ,não,789.0
83865,RJ,sim,1213.0
83866,RJ,sim,500.0
83867,RJ,não,829.0
83868,RJ,não,1300.0
83869,RJ,sim,1350.0
83870,RJ,sim,250.0
83871,RJ,sim,1300.0
83872,RJ,sim,500.0
83873,RJ,sim,600.0
83874,RJ,sim,950.0
83875,RJ,sim,1250.0
83876,RJ,sim,1388.0
83877,RJ,sim,1097.0
83878,RJ,sim,2294.0
83879,RJ,sim,1245.0
83880,RJ,sim,500.0
83881,RJ,sim,4666.0
83882,RJ,sim,800.0
83883,RJ,não,1500.0
83884,RJ,sim,668.0
83885,RJ,sim,266.0
83886,RJ,não,102.0
83887,RJ,sim,833.0
83888,RJ,sim,1200.0
83889,RJ,sim,596.0
83890,RJ,não,433.0
83891,RJ,sim,333.0
83892,RJ,não,1288.0
83893,RJ,sim,825.0
83894,RJ,não,500.0
83895,RJ,não,788.0
83896,RJ,não,600.0
83897,RJ,sim,1050.0
83898,RJ,não,1400.0
83899,RJ,sim,850.0
83900,RJ,não,950.0
83901,RJ,não,600.0
83902,RJ,não,262.0
83903,RJ,não,894.0
83904,RJ,sim,650.0
83905,RJ,não,394.0
83907,RJ,sim,562.0
83908,RJ,sim,1494.0
83909,RJ,sim,375.0
83911,RJ,sim,820.0
83912,RJ,sim,300.0
83913,RJ,não,360.0
83914,RJ,não,315.0
83915,RJ,sim,625.0
83916,RJ,não,394.0
83917,RJ,sim,670.0
83918,RJ,não,904.0
83919,RJ,não,1576.0
83920,RJ,não,500.0
83921,RJ,não,1500.0
83922,RJ,não,1233.0
83923,RJ,sim,500.0
83924,RJ,não,850.0
83925,RJ,sim,1037.0
83926,RJ,não,400.0
83927,RJ,sim,933.0
83928,RJ,sim,600.0
83929,RJ,não,825.0
83930,RJ,não,340.0
83931,RJ,sim,872.0
83932,RJ,sim,1600.0
83933,RJ,sim,1300.0
83934,RJ,sim,480.0
83935,RJ,não,600.0
83936,RJ,não,100.0
83937,RJ,não,700.0
83938,RJ,não,800.0
83939,RJ,sim,700.0
83940,RJ,sim,1050.0
83941,RJ,sim,450.0
83942,RJ,sim,1625.0
83943,RJ,sim,1100.0
83944,RJ,sim,380.0
83945,RJ,sim,775.0
83946,RJ,sim,1600.0
83947,RJ,sim,925.0
83948,RJ,sim,633.0
83949,RJ,sim,1050.0
83950,RJ,sim,625.0
83951,RJ,não,1589.0
83952,RJ,não,1100.0
83953,RJ,sim,1075.0
83954,RJ,sim,900.0
83955,RJ,sim,386.0
83956,RJ,sim,472.0
83957,RJ,sim,250.0
83958,RJ,não,850.0
83959,RJ,não,590.0
83960,RJ,sim,875.0
83961,RJ,não,500.0
83962,RJ,não,866.0
83963,RJ,sim,1137.0
83964,RJ,sim,1500.0
83965,RJ,sim,800.0
83966,RJ,sim,800.0
83967,RJ,sim,900.0
83968,RJ,não,900.0
83969,RJ,não,700.0
83970,RJ,sim,1700.0
83971,RJ,sim,1200.0
83972,RJ,não,750.0
83973,RJ,não,850.0
83974,RJ,sim,425.0
83975,RJ,sim,950.0
83976,RJ,sim,1400.0
83977,RJ,sim,514.0
83978,RJ,sim,1350.0
83979,RJ,sim,1166.0
83980,RJ,sim,241.0
83981,RJ,sim,700.0
83982,RJ,sim,653.0
83983,RJ,sim,833.0
83984,RJ,sim,436.0
83985,RJ,sim,233.0
83986,RJ,sim,793.0
83987,RJ,sim,800.0
83988,RJ,não,1070.0
83989,RJ,sim,386.0
83990,RJ,não,700.0
83991,RJ,sim,750.0
83992,RJ,não,780.0
83993,RJ,não,200.0
83994,RJ,sim,372.0
83995,RJ,sim,500.0
83996,RJ,sim,300.0
83997,RJ,sim,1425.0
83998,RJ,não,1100.0
83999,RJ,sim,800.0
84000,RJ,sim,633.0
84001,RJ,não,866.0
84002,RJ,não,1100.0
84003,RJ,não,1513.0
84004,RJ,não,894.0
84005,RJ,não,844.0
84006,RJ,não,813.0
84007,RJ,não,800.0
84008,RJ,sim,412.0
84009,RJ,não,900.0
84010,RJ,sim,2500.0
84011,RJ,sim,600.0
84012,RJ,sim,1100.0
84013,RJ,não,700.0
84014,RJ,sim,700.0
84015,RJ,sim,600.0
84016,RJ,sim,573.0
84017,RJ,sim,1200.0
84018,RJ,sim,835.0
84019,RJ,sim,1392.0
84020,RJ,sim,600.0
84021,RJ,sim,1200.0
84022,RJ,não,1200.0
84023,RJ,sim,1200.0
84024,RJ,sim,841.0
84025,RJ,sim,1200.0
84026,RJ,sim,675.0
84027,RJ,não,925.0
84028,RJ,não,190.0
84029,RJ,não,250.0
84030,RJ,não,1300.0
84031,RJ,não,900.0
84032,RJ,não,1138.0
84033,RJ,sim,1180.0
84034,RJ,sim,1000.0
84035,RJ,sim,450.0
84036,RJ,não,1550.0
84037,RJ,sim,1000.0
84038,RJ,sim,525.0
84039,RJ,não,2500.0
84040,RJ,não,167.0
84041,RJ,não,750.0
84042,RJ,sim,900.0
84044,RJ,sim,1500.0
84045,RJ,sim,1121.0
84046,RJ,sim,1400.0
84047,RJ,sim,1333.0
84048,RJ,não,1800.0
84049,RJ,não,1182.0
84050,RJ,sim,1850.0
84051,RJ,sim,1123.0
84052,RJ,sim,2250.0
84053,RJ,sim,1600.0
84054,RJ,sim,1375.0
84055,RJ,sim,792.0
84056,RJ,sim,666.0
84057,RJ,sim,1000.0
84058,RJ,sim,1248.0
84059,RJ,sim,2000.0
84060,RJ,sim,644.0
84061,RJ,sim,547.0
84062,RJ,sim,1500.0
84063,RJ,sim,1200.0
84064,RJ,sim,1066.0
84065,RJ,sim,1700.0
84066,RJ,sim,1200.0
84067,RJ,sim,729.0
84068,RJ,não,1800.0
84070,RJ,sim,1300.0
84071,RJ,sim,792.0
84072,RJ,sim,1050.0
84073,RJ,sim,550.0
84074,RJ,sim,800.0
84075,RJ,sim,800.0
84076,RJ,sim,1500.0
84077,RJ,sim,700.0
84078,RJ,sim,1050.0
84079,RJ,sim,1500.0
84080,RJ,sim,233.0
84081,RJ,sim,1250.0
84082,RJ,sim,958.0
84083,RJ,sim,1200.0
84084,RJ,sim,666.0
84085,RJ,sim,600.0
84086,RJ,sim,1200.0
84087,RJ,sim,1650.0
84088,RJ,sim,860.0
84089,RJ,não,1300.0
84090,RJ,sim,566.0
84091,RJ,sim,825.0
84092,RJ,sim,2000.0
84093,RJ,sim,1250.0
84094,RJ,sim,2400.0
84095,RJ,sim,1144.0
84096,RJ,sim,1200.0
84097,RJ,sim,900.0
84098,RJ,sim,1250.0
84099,RJ,sim,1900.0
84100,RJ,sim,2300.0
84101,RJ,sim,2000.0
84104,RJ,sim,1062.0
84105,RJ,sim,788.0
84107,RJ,não,182.0
84108,RJ,não,954.0
84109,RJ,sim,1666.0
84110,RJ,sim,157.0
84112,RJ,não,788.0
84113,RJ,sim,2920.0
84114,RJ,não,650.0
84115,RJ,não,994.0
84116,RJ,sim,234.0
84117,RJ,sim,333.0
84118,RJ,sim,978.0
84119,RJ,sim,794.0
84120,RJ,sim,500.0
84121,RJ,sim,197.0
84122,RJ,sim,1260.0
84123,RJ,não,394.0
84124,RJ,sim,950.0
84125,RJ,não,1038.0
84127,RJ,não,2000.0
84128,RJ,sim,2822.0
84131,RJ,não,762.0
84132,RJ,sim,2200.0
84134,RJ,não,724.0
84135,RJ,sim,381.0
84136,RJ,sim,220.0
84137,RJ,sim,500.0
84138,RJ,sim,2250.0
84139,RJ,não,1182.0
84140,RJ,não,1200.0
84141,RJ,sim,825.0
84142,RJ,sim,572.0
84143,RJ,sim,577.0
84144,RJ,sim,420.0
84145,RJ,não,181.0
84146,RJ,sim,3394.0
84147,RJ,sim,900.0
84148,RJ,não,788.0
84149,RJ,não,1400.0
84150,RJ,sim,2500.0
84153,RJ,sim,7650.0
84155,RJ,sim,3000.0
84162,RJ,não,819.0
84168,RJ,sim,9500.0
84170,RJ,não,1200.0
84171,RJ,não,283.0
84177,RJ,sim,3000.0
84180,RJ,sim,58.0
84181,RJ,sim,577.0
84185,RJ,não,583.0
84188,RJ,sim,758.0
84189,RJ,não,1444.0
84193,RJ,não,519.0
84194,RJ,não,1450.0
84195,RJ,sim,925.0
84196,RJ,não,788.0
84197,RJ,sim,1344.0
84198,RJ,não,300.0
84199,RJ,não,788.0
84200,RJ,sim,1400.0
84201,RJ,sim,1600.0
84202,RJ,não,300.0
84203,RJ,não,394.0
84205,RJ,não,1500.0
84206,RJ,sim,1200.0
84207,RJ,sim,1400.0
84208,RJ,não,819.0
84209,RJ,sim,500.0
84210,RJ,sim,466.0
84211,RJ,sim,400.0
84212,RJ,não,400.0
84213,RJ,sim,1084.0
84214,RJ,sim,438.0
84215,RJ,não,600.0
84218,RJ,não,66.0
84219,RJ,sim,800.0
84220,RJ,não,266.0
84221,RJ,não,266.0
84222,RJ,sim,200.0
84225,RJ,não,342.0
84226,RJ,não,800.0
84227,RJ,não,600.0
84228,RJ,sim,546.0
84229,RJ,sim,116.0
84230,RJ,não,394.0
84231,RJ,sim,2000.0
84233,RJ,sim,1500.0
84234,RJ,sim,788.0
84235,RJ,não,394.0
84236,RJ,sim,1133.0
84237,RJ,não,150.0
84238,RJ,sim,1000.0
84239,RJ,sim,266.0
84240,RJ,sim,666.0
84241,RJ,não,792.0
84242,RJ,não,788.0
84243,RJ,sim,979.0
84244,RJ,sim,591.0
84245,RJ,sim,359.0
84246,RJ,não,359.0
84247,RJ,sim,1200.0
84248,RJ,não,1959.0
84249,RJ,não,202.0
84250,RJ,sim,172.0
84251,RJ,não,400.0
84252,RJ,não,788.0
84253,RJ,não,550.0
84254,RJ,não,1200.0
84255,RJ,não,1182.0
84256,RJ,não,844.0
84257,RJ,não,266.0
84258,RJ,não,386.0
84259,RJ,não,788.0
84261,RJ,não,236.0
84262,RJ,não,788.0
84263,RJ,não,233.0
84264,RJ,sim,394.0
84265,RJ,sim,229.0
84266,RJ,não,262.0
84267,RJ,sim,966.0
84268,RJ,sim,1394.0
84269,RJ,sim,166.0
84270,RJ,não,788.0
84272,RJ,não,930.0
84273,RJ,sim,797.0
84274,RJ,sim,1644.0
84275,RJ,sim,1700.0
84276,RJ,sim,2000.0
84277,RJ,sim,650.0
84278,RJ,sim,1250.0
84280,RJ,não,1576.0
84281,RJ,não,788.0
84282,RJ,sim,1525.0
84283,RJ,não,1520.0
84284,RJ,sim,1000.0
84285,RJ,sim,875.0
84286,RJ,não,591.0
84287,RJ,sim,2000.0
84288,RJ,sim,544.0
84289,RJ,sim,775.0
84290,RJ,sim,2750.0
84291,RJ,não,788.0
84292,RJ,sim,788.0
84293,RJ,sim,596.0
84294,RJ,sim,216.0
84295,RJ,sim,170.0
84296,RJ,não,500.0
84297,RJ,não,335.0
84298,RJ,sim,394.0
84300,RJ,não,844.0
84301,RJ,não,662.0
84302,RJ,não,70.0
84304,RJ,sim,625.0
84305,RJ,não,1000.0
84306,RJ,sim,800.0
84307,RJ,sim,1192.0
84308,RJ,sim,788.0
84309,RJ,sim,600.0
84310,RJ,não,400.0
84311,RJ,sim,1050.0
84313,RJ,não,788.0
84314,RJ,não,247.0
84315,RJ,não,525.0
84316,RJ,não,394.0
84317,RJ,não,397.0
84318,RJ,sim,833.0
84319,RJ,não,375.0
84320,RJ,sim,262.0
84321,RJ,não,1144.0
84322,RJ,não,500.0
84323,RJ,sim,2700.0
84324,RJ,sim,1500.0
84325,RJ,sim,750.0
84326,RJ,sim,290.0
84327,RJ,sim,287.0
84328,RJ,não,300.0
84329,RJ,não,200.0
84330,RJ,sim,1880.0
84331,RJ,não,788.0
84333,RJ,não,1182.0
84335,RJ,sim,1000.0
84337,RJ,não,400.0
84338,RJ,sim,625.0
84339,RJ,sim,750.0
84341,RJ,não,375.0
84342,RJ,sim,625.0
84343,RJ,não,788.0
84344,RJ,não,538.0
84345,RJ,sim,850.0
84346,RJ,não,788.0
84347,RJ,não,394.0
84348,RJ,sim,1144.0
84349,RJ,não,844.0
84350,RJ,sim,400.0
84351,RJ,sim,1050.0
84352,RJ,não,750.0
84353,RJ,sim,650.0
84354,RJ,sim,1663.0
84355,RJ,não,2300.0
84356,RJ,sim,1150.0
84357,RJ,sim,394.0
84358,RJ,sim,1292.0
84359,RJ,não,500.0
84360,RJ,não,500.0
84361,RJ,não,1830.0
84362,RJ,não,514.0
84363,RJ,não,262.0
84364,RJ,sim,394.0
84365,RJ,não,254.0
84366,RJ,não,350.0
84367,RJ,sim,200.0
84368,RJ,não,994.0
84369,RJ,não,250.0
84370,RJ,sim,722.0
84371,RJ,não,322.0
84372,RJ,não,150.0
84374,RJ,não,1550.0
84375,RJ,sim,465.0
84376,RJ,não,394.0
84378,RJ,sim,260.0
84379,RJ,não,1073.0
84380,RJ,não,900.0
84382,RJ,não,788.0
84383,RJ,não,750.0
84384,RJ,não,394.0
84386,RJ,não,500.0
84387,RJ,não,1850.0
84388,RJ,sim,2800.0
84389,RJ,não,394.0
84390,RJ,não,562.0
84391,RJ,sim,466.0
84392,RJ,sim,457.0
84395,RJ,sim,1576.0
84396,RJ,sim,4250.0
84398,RJ,sim,1666.0
84402,RJ,sim,483.0
84405,RJ,não,1500.0
84407,RJ,não,3000.0
84408,RJ,não,719.0
84409,RJ,não,197.0
84411,RJ,não,1182.0
84412,RJ,sim,666.0
84413,RJ,sim,480.0
84414,RJ,não,788.0
84415,RJ,sim,449.0
84416,RJ,sim,400.0
84417,RJ,sim,514.0
84418,RJ,sim,1250.0
84419,RJ,sim,333.0
84420,RJ,sim,600.0
84421,RJ,sim,667.0
84422,RJ,não,788.0
84423,RJ,sim,825.0
84424,RJ,sim,525.0
84425,RJ,sim,2500.0
84426,RJ,não,788.0
84427,RJ,sim,2250.0
84428,RJ,sim,4050.0
84429,RJ,não,1900.0
84431,RJ,sim,8000.0
84432,RJ,sim,5000.0
84433,RJ,sim,2850.0
84434,RJ,sim,13000.0
84435,RJ,sim,5500.0
84436,RJ,sim,666.0
84437,RJ,sim,12500.0
84438,RJ,sim,2000.0
84439,RJ,sim,2066.0
84443,RJ,sim,1533.0
84444,RJ,sim,1800.0
84445,RJ,não,1319.0
84446,RJ,sim,6833.0
84447,RJ,sim,1200.0
84448,RJ,sim,1100.0
84449,RJ,sim,425.0
84450,RJ,sim,666.0
84451,RJ,não,1970.0
84452,RJ,sim,1110.0
84453,RJ,sim,394.0
84454,RJ,sim,921.0
84455,RJ,sim,929.0
84456,RJ,sim,394.0
84457,RJ,sim,525.0
84459,RJ,não,414.0
84460,RJ,sim,394.0
84462,RJ,não,502.0
84463,RJ,não,762.0
84464,RJ,não,900.0
84465,RJ,não,481.0
84466,RJ,não,375.0
84467,RJ,não,788.0
84468,RJ,sim,625.0
84469,RJ,não,366.0
84470,RJ,não,262.0
84472,RJ,não,306.0
84476,RJ,sim,336.0
84477,RJ,não,200.0
84479,RJ,sim,947.0
84482,RJ,sim,2900.0
84483,RJ,sim,1275.0
84484,RJ,sim,2000.0
84486,RJ,sim,5000.0
84488,RJ,sim,881.0
84490,RJ,sim,5500.0
84491,RJ,sim,2000.0
84493,RJ,sim,1037.0
84494,RJ,sim,9000.0
84495,RJ,não,788.0
84497,RJ,não,529.0
84498,RJ,não,909.0
84500,RJ,sim,380.0
84501,RJ,sim,1260.0
84502,RJ,não,435.0
84503,RJ,sim,51.0
84504,RJ,não,255.0
84505,RJ,sim,341.0
84506,RJ,sim,542.0
84507,RJ,sim,788.0
84508,RJ,não,240.0
84509,RJ,sim,1300.0
84510,RJ,sim,538.0
84511,RJ,sim,36.0
84512,RJ,sim,262.0
84513,RJ,sim,603.0
84514,RJ,sim,323.0
84515,RJ,não,257.0
84516,RJ,não,555.0
84517,RJ,sim,262.0
84518,RJ,sim,490.0
84519,RJ,sim,430.0
84520,RJ,não,788.0
84521,RJ,sim,1275.0
84523,RJ,sim,1492.0
84525,RJ,não,262.0
84526,RJ,sim,550.0
84527,RJ,sim,367.0
84528,RJ,não,788.0
84529,RJ,sim,661.0
84530,RJ,sim,356.0
84531,RJ,sim,1331.0
84532,RJ,não,247.0
84533,RJ,sim,382.0
84534,RJ,sim,1150.0
84535,RJ,não,788.0
84536,RJ,não,869.0
84537,RJ,sim,788.0
84539,RJ,não,154.0
84540,RJ,sim,52.0
84541,RJ,não,234.0
84542,RJ,não,200.0
84543,RJ,sim,1020.0
84544,RJ,sim,1197.0
84546,RJ,sim,387.0
84547,RJ,não,469.0
