,UF,acesso_a_Internet,Renda_per_capita
88057,RJ,não,800.0
88058,RJ,sim,1666.0
88059,RJ,sim,566.0
88060,RJ,não,1200.0
88061,RJ,não,724.0
88062,RJ,não,482.0
88063,RJ,não,724.0
88064,RJ,sim,741.0
88065,RJ,sim,362.0
88066,RJ,não,724.0
88067,RJ,sim,614.0
88068,RJ,sim,270.0
88069,RJ,sim,1000.0
88070,RJ,não,362.0
88071,RJ,não,350.0
88072,RJ,sim,720.0
88073,RJ,sim,518.0
88074,RJ,sim,1800.0
88075,RJ,não,241.0
88077,RJ,não,358.0
88078,RJ,sim,987.0
88079,RJ,não,433.0
88080,RJ,sim,353.0
88081,RJ,não,340.0
88082,RJ,não,1200.0
88083,RJ,não,841.0
88084,RJ,sim,318.0
88085,RJ,sim,620.0
88086,RJ,sim,1060.0
88087,RJ,sim,150.0
88088,RJ,sim,2643.0
88089,RJ,não,850.0
88091,RJ,sim,4000.0
88092,RJ,não,1400.0
88093,RJ,sim,1466.0
88094,RJ,não,1000.0
88095,RJ,sim,1075.0
88097,RJ,sim,2533.0
88098,RJ,sim,1025.0
88099,RJ,não,1500.0
88100,RJ,não,1450.0
88101,RJ,não,1062.0
88102,RJ,sim,241.0
88103,RJ,não,1224.0
88104,RJ,sim,375.0
88106,RJ,sim,650.0
88107,RJ,sim,242.0
88108,RJ,sim,1934.0
88110,RJ,sim,3557.0
88111,RJ,não,348.0
88112,RJ,não,724.0
88113,RJ,sim,808.0
88114,RJ,não,1074.0
88115,RJ,não,900.0
88116,RJ,não,575.0
88117,RJ,sim,508.0
88118,RJ,não,1241.0
88119,RJ,não,1474.0
88120,RJ,sim,1000.0
88121,RJ,não,2000.0
88122,RJ,sim,2250.0
88123,RJ,sim,362.0
88124,RJ,não,2000.0
88125,RJ,sim,750.0
88126,RJ,sim,1250.0
88127,RJ,não,2000.0
88128,RJ,sim,2250.0
88129,RJ,não,2000.0
88132,RJ,não,1150.0
88134,RJ,sim,1000.0
88138,RJ,sim,633.0
88139,RJ,sim,1612.0
88140,RJ,sim,2500.0
88141,RJ,não,1362.0
88143,RJ,sim,1500.0
88144,RJ,sim,1250.0
88145,RJ,sim,1241.0
88147,RJ,sim,5000.0
88148,RJ,sim,662.0
88149,RJ,sim,1083.0
88150,RJ,sim,2900.0
88151,RJ,não,725.0
88152,RJ,não,1200.0
88153,RJ,sim,910.0
88154,RJ,não,87.0
88155,RJ,não,248.0
88156,RJ,não,724.0
88157,RJ,não,350.0
88158,RJ,não,1650.0
88160,RJ,não,1000.0
88161,RJ,não,1582.0
88162,RJ,sim,1055.0
88163,RJ,não,1448.0
88164,RJ,não,925.0
88165,RJ,não,1000.0
88166,RJ,não,1900.0
88167,RJ,não,982.0
88168,RJ,não,842.0
88169,RJ,sim,900.0
88170,RJ,sim,1650.0
88171,RJ,não,950.0
88172,RJ,não,1448.0
88173,RJ,sim,2680.0
88174,RJ,sim,875.0
88176,RJ,sim,1499.0
88177,RJ,sim,1012.0
88180,RJ,não,1650.0
88181,RJ,não,2560.0
88182,RJ,não,2350.0
88183,RJ,sim,1600.0
88185,RJ,sim,266.0
88187,RJ,sim,3400.0
88188,RJ,sim,5000.0
88189,RJ,sim,2333.0
88190,RJ,não,2000.0
88191,RJ,sim,3500.0
88192,RJ,sim,1550.0
88193,RJ,não,2000.0
88194,RJ,sim,4250.0
88195,RJ,sim,2500.0
88196,RJ,sim,966.0
88197,RJ,sim,3612.0
88198,RJ,sim,1200.0
88199,RJ,sim,2333.0
88200,RJ,sim,1250.0
88201,RJ,não,724.0
88202,RJ,não,724.0
88203,RJ,não,466.0
88204,RJ,não,724.0
88205,RJ,sim,181.0
88206,RJ,não,200.0
88207,RJ,não,931.0
88208,RJ,não,333.0
88209,RJ,sim,500.0
88210,RJ,não,724.0
88211,RJ,não,400.0
88212,RJ,sim,450.0
88213,RJ,sim,1400.0
88214,RJ,não,862.0
88215,RJ,sim,466.0
88216,RJ,não,724.0
88217,RJ,sim,333.0
88218,RJ,sim,3924.0
88219,RJ,sim,1448.0
88221,RJ,não,1000.0
88222,RJ,sim,6000.0
88223,RJ,sim,5000.0
88224,RJ,sim,2124.0
88225,RJ,sim,4166.0
88226,RJ,sim,1733.0
88227,RJ,sim,750.0
88230,RJ,sim,4706.0
88231,RJ,sim,2833.0
88233,RJ,sim,2172.0
88234,RJ,não,4000.0
88235,RJ,sim,2666.0
88236,RJ,sim,2266.0
88237,RJ,sim,2000.0
88239,RJ,sim,2500.0
88240,RJ,sim,2666.0
88241,RJ,sim,1666.0
88242,RJ,sim,1750.0
88243,RJ,sim,1750.0
88244,RJ,sim,3000.0
88245,RJ,sim,1166.0
88246,RJ,sim,2500.0
88247,RJ,sim,2000.0
88248,RJ,sim,2166.0
88250,RJ,sim,2166.0
88252,RJ,sim,9000.0
88253,RJ,sim,1750.0
88254,RJ,sim,750.0
88255,RJ,sim,1448.0
88256,RJ,sim,3836.0
88257,RJ,sim,1482.0
88258,RJ,sim,1450.0
88259,RJ,sim,4344.0
88260,RJ,sim,3482.0
88261,RJ,sim,1748.0
88262,RJ,sim,2353.0
88263,RJ,não,3000.0
88264,RJ,sim,1900.0
88265,RJ,sim,2172.0
88266,RJ,sim,4900.0
88267,RJ,sim,1574.0
88268,RJ,sim,1050.0
88269,RJ,sim,2166.0
88270,RJ,sim,2666.0
88272,RJ,sim,3500.0
88273,RJ,não,862.0
88274,RJ,sim,1208.0
88275,RJ,sim,850.0
88276,RJ,sim,1149.0
88278,RJ,sim,833.0
88279,RJ,sim,780.0
88280,RJ,não,3000.0
88281,RJ,sim,3200.0
88282,RJ,sim,1900.0
88283,RJ,não,2800.0
88284,RJ,sim,2000.0
88285,RJ,sim,525.0
88286,RJ,sim,2500.0
88287,RJ,não,1200.0
88289,RJ,sim,900.0
88290,RJ,sim,750.0
88291,RJ,sim,733.0
88292,RJ,sim,3000.0
88293,RJ,sim,2750.0
88294,RJ,sim,3000.0
88295,RJ,sim,2183.0
88296,RJ,sim,4000.0
88297,RJ,sim,1200.0
88298,RJ,sim,862.0
88299,RJ,sim,1000.0
88300,RJ,sim,1810.0
88301,RJ,não,1300.0
88302,RJ,sim,3500.0
88303,RJ,não,2206.0
88305,RJ,não,724.0
88306,RJ,não,2896.0
88307,RJ,sim,2172.0
88308,RJ,sim,1149.0
88309,RJ,sim,3500.0
88310,RJ,sim,6120.0
88312,RJ,sim,1948.0
88313,RJ,sim,724.0
88314,RJ,sim,1140.0
88315,RJ,sim,2575.0
88316,RJ,não,10000.0
88317,RJ,sim,4700.0
88318,RJ,sim,5000.0
88319,RJ,sim,5000.0
88320,RJ,não,2200.0
88321,RJ,sim,1200.0
88323,RJ,sim,4000.0
88324,RJ,sim,3250.0
88325,RJ,sim,1150.0
88326,RJ,sim,900.0
88327,RJ,sim,1450.0
88328,RJ,sim,333.0
88329,RJ,não,762.0
88330,RJ,não,1225.0
88331,RJ,sim,600.0
88332,RJ,não,374.0
88335,RJ,não,1080.0
88336,RJ,não,1450.0
88337,RJ,não,508.0
88338,RJ,não,1400.0
88339,RJ,sim,600.0
88340,RJ,não,700.0
88341,RJ,sim,2400.0
88342,RJ,sim,1566.0
88343,RJ,sim,1500.0
88344,RJ,sim,1300.0
88345,RJ,não,1448.0
88346,RJ,sim,283.0
88347,RJ,não,850.0
88348,RJ,não,1775.0
88349,RJ,não,2400.0
88350,RJ,sim,2900.0
88351,RJ,sim,1000.0
88352,RJ,não,900.0
88353,RJ,não,1599.0
88354,RJ,sim,1100.0
88355,RJ,sim,2400.0
88356,RJ,não,1850.0
88357,RJ,sim,925.0
88358,RJ,não,1350.0
88359,RJ,não,362.0
88360,RJ,não,1280.0
88363,RJ,sim,1112.0
88364,RJ,não,1650.0
88366,RJ,sim,1400.0
88367,RJ,não,950.0
88368,RJ,sim,500.0
88369,RJ,sim,1225.0
88370,RJ,sim,2080.0
88371,RJ,sim,1241.0
88372,RJ,sim,1112.0
88373,RJ,sim,1166.0
88374,RJ,sim,1160.0
88376,RJ,sim,330.0
88377,RJ,não,1787.0
88378,RJ,sim,7000.0
88379,RJ,sim,5250.0
88380,RJ,sim,2500.0
88381,RJ,sim,1800.0
88382,RJ,sim,7000.0
88383,RJ,sim,1866.0
88384,RJ,sim,4500.0
88385,RJ,sim,4500.0
88386,RJ,sim,5500.0
88387,RJ,sim,2225.0
88388,RJ,sim,1908.0
88389,RJ,sim,7500.0
88390,RJ,sim,3500.0
88391,RJ,sim,2500.0
88392,RJ,não,3100.0
88393,RJ,sim,6000.0
88394,RJ,sim,2600.0
88395,RJ,sim,1300.0
88396,RJ,sim,4500.0
88397,RJ,sim,833.0
88398,RJ,sim,2700.0
88399,RJ,não,1000.0
88400,RJ,sim,450.0
88401,RJ,sim,2500.0
88402,RJ,sim,1250.0
88403,RJ,sim,375.0
88404,RJ,não,1200.0
88405,RJ,não,1200.0
88406,RJ,sim,3800.0
88407,RJ,sim,750.0
88408,RJ,não,900.0
88409,RJ,não,3200.0
88410,RJ,não,1300.0
88411,RJ,sim,1008.0
88412,RJ,sim,1100.0
88413,RJ,sim,750.0
88414,RJ,sim,724.0
88415,RJ,sim,1266.0
88416,RJ,sim,1183.0
88417,RJ,sim,1500.0
88418,RJ,sim,1762.0
88419,RJ,não,241.0
88420,RJ,não,1062.0
88422,RJ,sim,850.0
88423,RJ,sim,1374.0
88424,RJ,sim,340.0
88425,RJ,sim,975.0
88426,RJ,não,820.0
88427,RJ,sim,300.0
88428,RJ,sim,266.0
88429,RJ,não,362.0
88430,RJ,não,800.0
88431,RJ,não,400.0
88432,RJ,não,410.0
88433,RJ,não,724.0
88434,RJ,sim,1200.0
88435,RJ,não,600.0
88436,RJ,não,450.0
88437,RJ,não,800.0
88438,RJ,não,758.0
88439,RJ,sim,456.0
88440,RJ,não,725.0
88441,RJ,não,724.0
88442,RJ,sim,913.0
88444,RJ,não,490.0
88445,RJ,sim,1100.0
88447,RJ,sim,625.0
88448,RJ,sim,600.0
88449,RJ,sim,1458.0
88452,RJ,não,2172.0
88453,RJ,sim,1136.0
88454,RJ,sim,457.0
88455,RJ,sim,1100.0
88456,RJ,sim,855.0
88457,RJ,sim,2286.0
88458,RJ,sim,465.0
88459,RJ,sim,1100.0
88460,RJ,sim,1125.0
88461,RJ,sim,650.0
88462,RJ,sim,600.0
88463,RJ,sim,1633.0
88464,RJ,não,3500.0
88465,RJ,sim,900.0
88466,RJ,sim,2666.0
88467,RJ,sim,666.0
88468,RJ,não,1290.0
88469,RJ,não,5760.0
88470,RJ,não,2620.0
88471,RJ,sim,2050.0
88472,RJ,não,550.0
88473,RJ,sim,835.0
88474,RJ,sim,1233.0
88475,RJ,não,2000.0
88476,RJ,não,1000.0
88477,RJ,sim,1300.0
88478,RJ,sim,1550.0
88479,RJ,não,925.0
88480,RJ,sim,1374.0
88481,RJ,sim,1600.0
88482,RJ,sim,1066.0
88483,RJ,não,2500.0
88484,RJ,não,1175.0
88485,RJ,sim,2125.0
88487,RJ,não,666.0
88488,RJ,sim,1666.0
88489,RJ,sim,2766.0
88490,RJ,sim,1057.0
88491,RJ,sim,3360.0
88492,RJ,não,1200.0
88493,RJ,sim,658.0
88494,RJ,não,1448.0
88495,RJ,sim,400.0
88496,RJ,sim,187.0
88497,RJ,sim,249.0
88499,RJ,sim,1000.0
88500,RJ,sim,737.0
88503,RJ,não,412.0
88504,RJ,não,2400.0
88505,RJ,não,1724.0
88506,RJ,não,1025.0
88507,RJ,sim,1383.0
88508,RJ,sim,1900.0
88509,RJ,sim,426.0
88510,RJ,sim,3000.0
88511,RJ,sim,3250.0
88513,RJ,sim,1700.0
88514,RJ,sim,1362.0
88515,RJ,sim,366.0
88517,RJ,sim,716.0
88518,RJ,não,2724.0
88519,RJ,não,1200.0
88520,RJ,sim,683.0
88521,RJ,não,533.0
88522,RJ,sim,1261.0
88523,RJ,sim,750.0
88524,RJ,sim,325.0
88525,RJ,sim,2800.0
88526,RJ,não,1375.0
88527,RJ,sim,866.0
88528,RJ,não,724.0
88530,RJ,sim,1225.0
88531,RJ,não,13000.0
88532,RJ,sim,1320.0
88533,RJ,sim,2300.0
88534,RJ,sim,2100.0
88535,RJ,sim,1016.0
88536,RJ,sim,2833.0
88537,RJ,sim,724.0
88538,RJ,não,1400.0
88539,RJ,sim,820.0
88540,RJ,sim,241.0
88541,RJ,não,762.0
88542,RJ,não,650.0
88543,RJ,não,724.0
88544,RJ,sim,300.0
88545,RJ,não,1000.0
88546,RJ,sim,825.0
88547,RJ,sim,1000.0
88548,RJ,não,724.0
88549,RJ,não,566.0
88551,RJ,sim,425.0
88552,RJ,sim,508.0
88553,RJ,sim,316.0
88554,RJ,sim,1200.0
88555,RJ,sim,662.0
88556,RJ,não,1162.0
88558,RJ,sim,325.0
88559,RJ,sim,412.0
88560,RJ,sim,700.0
88561,RJ,sim,481.0
88562,RJ,sim,474.0
88563,RJ,sim,910.0
88564,RJ,sim,378.0
88565,RJ,sim,680.0
88566,RJ,sim,900.0
88567,RJ,sim,220.0
88568,RJ,não,700.0
88569,RJ,não,233.0
88570,RJ,sim,724.0
88571,RJ,não,120.0
88572,RJ,sim,541.0
88573,RJ,não,1400.0
88574,RJ,não,1448.0
88575,RJ,sim,1850.0
88576,RJ,sim,2262.0
88577,RJ,sim,700.0
88578,RJ,sim,949.0
88579,RJ,sim,650.0
88580,RJ,não,5050.0
88581,RJ,sim,1666.0
88582,RJ,sim,900.0
88583,RJ,sim,241.0
88584,RJ,não,600.0
88586,RJ,sim,3216.0
88588,RJ,sim,1137.0
88589,RJ,sim,3826.0
88590,RJ,não,850.0
88591,RJ,sim,3700.0
88592,RJ,não,1400.0
88593,RJ,sim,433.0
88594,RJ,sim,2300.0
88595,RJ,não,800.0
88597,RJ,não,525.0
88599,RJ,sim,5700.0
88600,RJ,sim,1875.0
88601,RJ,não,987.0
88602,RJ,sim,1291.0
88603,RJ,sim,4000.0
88604,RJ,sim,1840.0
88605,RJ,sim,1181.0
88607,RJ,sim,1500.0
88609,RJ,sim,875.0
88610,RJ,não,1400.0
88611,RJ,não,350.0
88612,RJ,não,724.0
88613,RJ,não,1200.0
88614,RJ,não,570.0
88615,RJ,não,600.0
88616,RJ,sim,237.0
88617,RJ,sim,1139.0
88618,RJ,sim,380.0
88619,RJ,sim,604.0
88620,RJ,sim,724.0
88621,RJ,sim,650.0
88623,RJ,não,775.0
88624,RJ,sim,1000.0
88625,RJ,sim,1300.0
88626,RJ,sim,737.0
88627,RJ,sim,750.0
88628,RJ,sim,476.0
88629,RJ,sim,2195.0
88630,RJ,não,335.0
88631,RJ,sim,1250.0
88632,RJ,sim,1500.0
88633,RJ,sim,1362.0
88634,RJ,sim,3000.0
88635,RJ,sim,933.0
88636,RJ,sim,3512.0
88637,RJ,sim,2800.0
88638,RJ,não,834.0
88639,RJ,não,564.0
88640,RJ,sim,1475.0
88641,RJ,não,724.0
88642,RJ,sim,1116.0
88643,RJ,não,1200.0
88644,RJ,sim,1516.0
88645,RJ,sim,2075.0
88646,RJ,sim,2212.0
88647,RJ,sim,931.0
88649,RJ,sim,1966.0
88650,RJ,sim,5000.0
88652,RJ,sim,1137.0
88654,RJ,sim,1862.0
88655,RJ,sim,389.0
88656,RJ,sim,650.0
88657,RJ,não,1000.0
88658,RJ,não,1365.0
88659,RJ,não,1448.0
88660,RJ,sim,1505.0
88661,RJ,não,1448.0
88662,RJ,não,1600.0
88663,RJ,não,1467.0
88664,RJ,não,950.0
88665,RJ,não,1324.0
88667,RJ,sim,1380.0
88668,RJ,não,860.0
88669,RJ,sim,200.0
88670,RJ,sim,974.0
88671,RJ,sim,666.0
88672,RJ,sim,1700.0
88674,RJ,sim,1875.0
88676,RJ,sim,3000.0
88677,RJ,sim,1644.0
88678,RJ,não,1000.0
88679,RJ,não,850.0
88680,RJ,não,1500.0
88681,RJ,sim,1000.0
88682,RJ,não,329.0
88683,RJ,não,3000.0
88684,RJ,não,7000.0
88686,RJ,sim,570.0
88687,RJ,não,850.0
88688,RJ,não,550.0
88689,RJ,sim,490.0
88690,RJ,não,799.0
88691,RJ,não,800.0
88692,RJ,não,3000.0
88694,RJ,sim,600.0
88695,RJ,não,600.0
88696,RJ,não,2500.0
88697,RJ,sim,766.0
88698,RJ,sim,1437.0
88699,RJ,não,912.0
88700,RJ,sim,1687.0
88701,RJ,sim,2700.0
88702,RJ,não,675.0
88703,RJ,sim,1250.0
88704,RJ,sim,750.0
88705,RJ,sim,1340.0
88706,RJ,sim,1185.0
88707,RJ,sim,2833.0
88708,RJ,sim,1200.0
88709,RJ,não,1366.0
88710,RJ,sim,1200.0
88711,RJ,não,800.0
88712,RJ,sim,2500.0
88713,RJ,sim,400.0
88714,RJ,sim,500.0
88715,RJ,sim,1366.0
88716,RJ,sim,1050.0
88717,RJ,não,241.0
88718,RJ,sim,2466.0
88719,RJ,sim,960.0
88721,RJ,sim,3000.0
88723,RJ,sim,1150.0
88725,RJ,sim,1912.0
88726,RJ,sim,650.0
88727,RJ,não,1600.0
88728,RJ,sim,925.0
88729,RJ,sim,1450.0
88730,RJ,sim,800.0
88731,RJ,não,800.0
88732,RJ,sim,1450.0
88733,RJ,sim,850.0
88734,RJ,não,370.0
88735,RJ,sim,400.0
88736,RJ,não,1800.0
88737,RJ,não,1100.0
88738,RJ,sim,1800.0
88739,RJ,não,2000.0
88741,RJ,sim,633.0
88742,RJ,sim,700.0
88744,RJ,sim,1000.0
88745,RJ,sim,933.0
88746,RJ,sim,648.0
88747,RJ,sim,764.0
88748,RJ,sim,206.0
88749,RJ,sim,1750.0
88750,RJ,sim,866.0
88752,RJ,não,1200.0
88753,RJ,sim,1033.0
88754,RJ,sim,1645.0
88755,RJ,não,1800.0
88756,RJ,não,860.0
88757,RJ,sim,3550.0
88758,RJ,sim,5550.0
88759,RJ,sim,4950.0
88760,RJ,não,1424.0
88762,RJ,não,2400.0
88763,RJ,sim,1600.0
88764,RJ,não,362.0
88765,RJ,sim,1366.0
88766,RJ,sim,1300.0
88767,RJ,sim,1275.0
88768,RJ,sim,700.0
88769,RJ,não,724.0
88770,RJ,não,2500.0
88771,RJ,sim,1000.0
88772,RJ,sim,1549.0
88773,RJ,não,450.0
88774,RJ,não,1766.0
88775,RJ,sim,400.0
88776,RJ,não,724.0
88777,RJ,não,1050.0
88778,RJ,não,800.0
88779,RJ,não,724.0
88781,RJ,não,40.0
88782,RJ,não,1350.0
88783,RJ,não,250.0
88784,RJ,não,3200.0
88786,RJ,não,766.0
88787,RJ,não,1000.0
88788,RJ,não,1200.0
88789,RJ,sim,966.0
88790,RJ,não,1000.0
88791,RJ,sim,229.0
88792,RJ,sim,1733.0
88793,RJ,sim,2750.0
88794,RJ,não,974.0
88795,RJ,sim,562.0
88798,RJ,sim,1633.0
88799,RJ,sim,2100.0
88800,RJ,sim,8000.0
88801,RJ,sim,3500.0
88804,RJ,sim,987.0
88806,RJ,sim,2500.0
88814,RJ,sim,3300.0
88815,RJ,sim,1100.0
88816,RJ,sim,1120.0
88817,RJ,sim,3600.0
88818,RJ,sim,525.0
88819,RJ,sim,500.0
88821,RJ,não,724.0
88823,RJ,sim,2500.0
88825,RJ,sim,625.0
88826,RJ,não,631.0
88827,RJ,sim,425.0
88828,RJ,não,920.0
88829,RJ,não,905.0
88830,RJ,sim,1166.0
88831,RJ,sim,3600.0
88834,RJ,não,700.0
88835,RJ,sim,1000.0
88836,RJ,sim,2500.0
88837,RJ,não,2500.0
88838,RJ,sim,9500.0
88839,RJ,não,581.0
88840,RJ,sim,2600.0
88841,RJ,sim,2450.0
88843,RJ,não,775.0
88844,RJ,não,3753.0
88845,RJ,sim,142.0
88849,RJ,sim,2966.0
88850,RJ,sim,2166.0
88851,RJ,sim,2000.0
88852,RJ,sim,2166.0
88853,RJ,sim,2250.0
88854,RJ,sim,4996.0
88856,RJ,sim,1000.0
88857,RJ,sim,3233.0
88858,RJ,sim,1850.0
88859,RJ,sim,1033.0
88860,RJ,sim,4000.0
88862,RJ,sim,700.0
88864,RJ,sim,1500.0
88865,RJ,não,2200.0
88866,RJ,sim,4140.0
88867,RJ,sim,4000.0
88868,RJ,não,3075.0
88869,RJ,sim,1000.0
88870,RJ,sim,1800.0
88871,RJ,sim,4550.0
88872,RJ,sim,1000.0
88875,RJ,sim,3350.0
88877,RJ,sim,4250.0
88878,RJ,sim,3600.0
88879,RJ,não,8799.0
88880,RJ,não,865.0
88881,RJ,sim,575.0
88882,RJ,sim,700.0
88883,RJ,sim,1000.0
88884,RJ,sim,525.0
88885,RJ,sim,2100.0
88886,RJ,sim,1300.0
88887,RJ,sim,6962.0
88889,RJ,sim,1100.0
88890,RJ,não,1200.0
88891,RJ,sim,1149.0
88892,RJ,sim,1400.0
88893,RJ,não,641.0
88895,RJ,sim,7300.0
88896,RJ,sim,2000.0
88898,RJ,sim,1400.0
88900,RJ,sim,2100.0
88901,RJ,sim,4475.0
88902,RJ,sim,1433.0
88903,RJ,sim,1418.0
88904,RJ,não,1910.0
88906,RJ,sim,2700.0
88911,RJ,sim,2241.0
88912,RJ,sim,766.0
88913,RJ,sim,1793.0
88914,RJ,sim,4431.0
88915,RJ,sim,4420.0
88916,RJ,sim,750.0
88917,RJ,sim,2500.0
88918,RJ,sim,2862.0
88919,RJ,sim,2500.0
88920,RJ,sim,1750.0
88921,RJ,sim,10000.0
88922,RJ,sim,5000.0
88927,RJ,sim,4800.0
88928,RJ,sim,800.0
88929,RJ,sim,1300.0
88930,RJ,sim,1250.0
88932,RJ,sim,1100.0
88933,RJ,não,3000.0
88934,RJ,sim,2675.0
88935,RJ,sim,941.0
88936,RJ,sim,5000.0
88937,RJ,sim,3600.0
88938,RJ,sim,2000.0
88939,RJ,sim,500.0
88941,RJ,sim,2190.0
88942,RJ,sim,3725.0
88943,RJ,sim,1000.0
88944,RJ,sim,3300.0
88945,RJ,sim,931.0
88946,RJ,não,1086.0
88949,RJ,sim,2000.0
88951,RJ,sim,5500.0
88952,RJ,sim,2800.0
88953,RJ,não,2350.0
88954,RJ,sim,700.0
88955,RJ,sim,1500.0
88958,RJ,sim,2250.0
88959,RJ,sim,2000.0
88960,RJ,sim,1800.0
88961,RJ,sim,6200.0
88962,RJ,sim,1950.0
88964,RJ,sim,3400.0
88965,RJ,sim,4000.0
88966,RJ,sim,2500.0
88968,RJ,sim,2774.0
88969,RJ,sim,1500.0
88970,RJ,sim,9500.0
88971,RJ,sim,2500.0
88972,RJ,não,2180.0
88975,RJ,sim,1666.0
88977,RJ,sim,2125.0
88978,RJ,sim,9000.0
88980,RJ,não,724.0
88981,RJ,sim,2049.0
88982,RJ,sim,1500.0
88986,RJ,sim,2800.0
88987,RJ,sim,3850.0
88989,RJ,sim,3525.0
88990,RJ,não,2200.0
88991,RJ,sim,6000.0
88992,RJ,sim,3000.0
88993,RJ,sim,2350.0
88994,RJ,sim,4300.0
88995,RJ,sim,6000.0
88996,RJ,sim,3750.0
89000,RJ,sim,1500.0
89001,RJ,sim,724.0
89002,RJ,sim,7000.0
89003,RJ,sim,2533.0
89005,RJ,sim,1000.0
89006,RJ,sim,5000.0
89009,RJ,não,1424.0
89011,RJ,sim,1563.0
89012,RJ,sim,2125.0
89013,RJ,sim,1050.0
89014,RJ,sim,10000.0
89015,RJ,sim,2000.0
89018,RJ,sim,1500.0
89019,RJ,sim,933.0
89020,RJ,sim,1000.0
89021,RJ,sim,3000.0
89022,RJ,sim,1050.0
89023,RJ,sim,600.0
89024,RJ,não,724.0
89025,RJ,não,516.0
89026,RJ,não,493.0
89027,RJ,não,1924.0
89028,RJ,sim,466.0
89029,RJ,não,1700.0
89030,RJ,sim,1300.0
89031,RJ,não,1200.0
89032,RJ,sim,1360.0
89033,RJ,não,724.0
89034,RJ,sim,1100.0
89035,RJ,não,362.0
89036,RJ,sim,1350.0
89037,RJ,sim,420.0
89038,RJ,sim,1733.0
89039,RJ,sim,1500.0
89040,RJ,não,250.0
89041,RJ,sim,450.0
89042,RJ,não,500.0
89043,RJ,não,750.0
89044,RJ,não,724.0
89045,RJ,não,466.0
89046,RJ,não,201.0
89047,RJ,não,300.0
89048,RJ,não,400.0
89049,RJ,sim,485.0
89050,RJ,sim,362.0
89051,RJ,não,123.0
89052,RJ,não,724.0
89053,RJ,sim,1850.0
89054,RJ,sim,120.0
89055,RJ,sim,1300.0
89056,RJ,sim,289.0
89057,RJ,sim,300.0
89059,RJ,sim,785.0
89060,RJ,não,875.0
89061,RJ,sim,791.0
89065,RJ,sim,362.0
89067,RJ,sim,500.0
89068,RJ,não,230.0
89070,RJ,não,17.0
89071,RJ,não,900.0
89072,RJ,não,1900.0
89073,RJ,sim,4833.0
89077,RJ,sim,2650.0
89078,RJ,sim,3000.0
89080,RJ,sim,1300.0
89082,RJ,sim,1025.0
89084,RJ,não,400.0
89085,RJ,sim,1266.0
89086,RJ,sim,4800.0
89090,RJ,não,550.0
89091,RJ,sim,525.0
89092,RJ,não,728.0
89093,RJ,sim,724.0
89094,RJ,sim,1299.0
89095,RJ,sim,728.0
89096,RJ,sim,470.0
89097,RJ,sim,1382.0
89098,RJ,não,182.0
89099,RJ,não,4000.0
89100,RJ,não,707.0
89101,RJ,sim,540.0
89102,RJ,não,666.0
89103,RJ,não,709.0
89104,RJ,não,525.0
89105,RJ,sim,571.0
89106,RJ,não,106.0
89107,RJ,não,496.0
89108,RJ,não,700.0
89109,RJ,sim,400.0
89110,RJ,não,823.0
89111,RJ,não,333.0
89112,RJ,sim,510.0
89113,RJ,sim,966.0
89114,RJ,não,2200.0
89115,RJ,sim,1100.0
89116,RJ,não,7000.0
89117,RJ,não,866.0
89118,RJ,sim,1750.0
89119,RJ,sim,900.0
89120,RJ,não,2000.0
89121,RJ,sim,733.0
89122,RJ,sim,6233.0
89123,RJ,sim,1800.0
89125,RJ,sim,445.0
89126,RJ,sim,7500.0
89127,RJ,sim,4300.0
89128,RJ,sim,3750.0
89132,RJ,sim,4400.0
89133,RJ,sim,3850.0
89134,RJ,sim,6933.0
89135,RJ,sim,1233.0
89136,RJ,sim,2933.0
89138,RJ,sim,1270.0
89139,RJ,sim,1400.0
89140,RJ,não,400.0
89141,RJ,sim,600.0
89142,RJ,sim,3025.0
89144,RJ,sim,8066.0
89146,RJ,não,963.0
89147,RJ,sim,4000.0
89153,RJ,sim,10000.0
89155,RJ,sim,3500.0
89157,RJ,sim,8800.0
89159,RJ,sim,5450.0
89160,RJ,sim,4150.0
89164,RJ,sim,15000.0
89165,RJ,sim,2900.0
89166,RJ,não,800.0
89167,RJ,sim,1975.0
89168,RJ,sim,800.0
89169,RJ,não,1650.0
89170,RJ,não,1200.0
89171,RJ,sim,1086.0
89172,RJ,sim,905.0
89173,RJ,sim,724.0
89174,RJ,não,749.0
89175,RJ,sim,750.0
89176,RJ,sim,645.0
89177,RJ,não,1041.0
89178,RJ,sim,743.0
89179,RJ,sim,482.0
89180,RJ,sim,466.0
89181,RJ,sim,1740.0
89182,RJ,não,724.0
89183,RJ,não,566.0
89184,RJ,sim,650.0
89185,RJ,sim,817.0
89186,RJ,sim,550.0
89187,RJ,não,563.0
89188,RJ,sim,768.0
89189,RJ,sim,420.0
89190,RJ,sim,745.0
89191,RJ,não,2500.0
89192,RJ,não,665.0
89193,RJ,não,306.0
89194,RJ,não,362.0
89196,RJ,sim,500.0
89197,RJ,sim,482.0
89198,RJ,sim,750.0
89199,RJ,sim,5600.0
89201,RJ,sim,1700.0
89202,RJ,sim,2850.0
89204,RJ,sim,6250.0
89205,RJ,sim,600.0
89206,RJ,sim,5250.0
89207,RJ,sim,3150.0
89208,RJ,sim,1666.0
89209,RJ,sim,8000.0
89210,RJ,sim,7262.0
89211,RJ,sim,600.0
89212,RJ,sim,500.0
